rank,name,postcode,address,rating,reviewCount,removedRange,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url
225,Döner Palast,49152,,4.7,206,2–5,2,5,3.5,1.67,4.638,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/D%C3%B6ner+Palast/data=!4m7!3m6!1s0x47ba03da92c68db7:0x722b80d19bbe1cc9!8m2!3d52.3078934!4d8.4297917!16s%2Fg%2F1ptvy390y!19sChIJt43GktoDukcRyRy-m9GAK3I?authuser=0&hl=de&rclk=1
226,HasAntep ÇiğKöfte Osnabrück,49074,,5,206,2–5,2,5,3.5,1.67,4.933,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/HasAntep+%C3%87i%C4%9FK%C3%B6fte+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e53cd22d3693:0xb06852e295d02136!8m2!3d52.2715424!4d8.0501107!16s%2Fg%2F11l5jh38s8!19sChIJkzYt0jzluUcRNiHQleJSaLA?authuser=0&hl=de&rclk=1
227,Pizzawagen Saerbecker,48432,,4.9,198,2–5,2,5,3.5,1.74,4.832,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Pizzawagen+Saerbecker/data=!4m7!3m6!1s0x47b9c995fe48cafd:0xc2c94fc7c6425845!8m2!3d52.17333!4d7.63776!16s%2Fg%2F11h3m8680w!19sChIJ_cpI_pXJuUcRRVhCxsdPycI?authuser=0&hl=de&rclk=1
228,Can's barbershop63,49163,,4.9,197,2–5,2,5,3.5,1.75,4.832,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Can%27s+barbershop63/data=!4m7!3m6!1s0x47b75b6d112299a1:0x18c8e92c5e8edf0d!8m2!3d52.5225167!4d8.1942793!16s%2Fg%2F11s9y9_8lm!19sChIJoZkiEW1bt0cRDd-OXizpyBg?authuser=0&hl=de&rclk=1
229,Pizza Da Emilio Osnabrück,49074,,4.8,196,2–5,2,5,3.5,1.75,4.733,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Pizza+Da+Emilio+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e50edea56d31:0x2a0400c7a3ad8d27!8m2!3d52.2848042!4d8.0775696!16s%2Fg%2F11bzt26xjx!19sChIJMW2l3g7luUcRJ42to8cABCo?authuser=0&hl=de&rclk=1
230,Café Picco,49196,,4.7,194,2–5,2,5,3.5,1.77,4.634,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Caf%C3%A9+Picco/data=!4m7!3m6!1s0x47b98c86eecf5391:0xf50a0071ccfc2aee!8m2!3d52.0400789!4d8.1556973!16s%2Fg%2F1tf_rznm!19sChIJkVPP7oaMuUcR7ir8zHEACvU?authuser=0&hl=de&rclk=1
231,Barber-Shop Tuğşad Özata,49176,,5,183,2–5,2,5,3.5,1.88,4.925,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Barber-Shop+Tu%C4%9F%C5%9Fad+%C3%96zata/data=!4m7!3m6!1s0x47ba196b8594cb73:0x7a17c2cde3cb87bb!8m2!3d52.0779113!4d8.4215345!16s%2Fg%2F11hm6rtbq4!19sChIJc8uUhWsZukcRu4fL483CF3o?authuser=0&hl=de&rclk=1
232,Paragon Lotte - Vorbild für Fitness,49076,,5,169,2–5,2,5,3.5,2.03,4.919,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Paragon+Lotte+-+Vorbild+f%C3%BCr+Fitness/data=!4m7!3m6!1s0x47b9e7e50660e713:0x3b046aded0d996ed!8m2!3d52.2754139!4d7.9153668!16s%2Fg%2F11b6d5d28b!19sChIJE-dgBuXnuUcR7ZbZ0N5qBDs?authuser=0&hl=de&rclk=1
233,the Farmhouse No. 50,49074,,4.8,164,2–5,2,5,3.5,2.09,4.721,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/the+Farmhouse+No.+50/data=!4m10!3m9!1s0x47b9e97f24d7c05b:0x2f7707d6617d7b8d!5m2!4m1!1i2!8m2!3d52.2521757!4d7.9851097!16s%2Fg%2F11wjdppkkt!19sChIJW8DXJH_puUcRjXt9YdYHdy8?authuser=0&hl=de&rclk=1
234,Tüötten Houk,48432,,4.4,156,2–5,2,5,3.5,2.19,4.325,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/T%C3%BC%C3%B6tten+Houk/data=!4m7!3m6!1s0x47b9db976c45882f:0xfcecd7e22ac13779!8m2!3d52.315536!4d7.7793269!16s%2Fg%2F11q22ry8bc!19sChIJL4hFbJfbuUcReTfBKuLX7Pw?authuser=0&hl=de&rclk=1
235,Bey Athletics,49176,,5,154,2–5,2,5,3.5,2.22,4.911,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bey+Athletics/data=!4m7!3m6!1s0x47b9f2bf13db2527:0x691d9c7b448be2f8!8m2!3d52.10117!4d8.09712!16s%2Fg%2F11c327nc8v!19sChIJJyXbE7_yuUcR-OKLRHucHWk?authuser=0&hl=de&rclk=1
236,Morgengold Frühstücksdienste Osnabrück,48477,,4.2,153,2–5,2,5,3.5,2.24,4.128,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Morgengold+Fr%C3%BChst%C3%BCcksdienste+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9dab2917188d9:0xa22df14af60d80d!8m2!3d52.28321!4d7.692066!16s%2Fg%2F1ygbbbgh6!19sChIJ2YhxkbLauUcRDdhgrxTfIgo?authuser=0&hl=de&rclk=1
237,Home of Protein,49074,,4.9,148,2–5,2,5,3.5,2.31,4.81,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Home+of+Protein/data=!4m7!3m6!1s0x47b9e5a7a5a88e83:0xc96a6e2fcb7ebcd7!8m2!3d52.277895!4d8.0433541!16s%2Fg%2F11yl3h8zxv!19sChIJg46opafluUcR17x-yy9uask?authuser=0&hl=de&rclk=1
238,Autohaus Wilde GmbH / ABT - Vertriebspartner,48480,,4.8,144,2–5,2,5,3.5,2.37,4.71,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Autohaus+Wilde+GmbH+%2F+ABT+-+Vertriebspartner/data=!4m7!3m6!1s0x47b9d330a84d6925:0xcadb42a9b19d1c81!8m2!3d52.3566236!4d7.4845623!16s%2Fg%2F1tfw23tc!19sChIJJWlNqDDTuUcRgRydsalC28o?authuser=0&hl=de&rclk=1
239,Bosch Car Service - Everinghoff Kfz. & Reifenspezialist | Schapen,48480,,4.8,144,2–5,2,5,3.5,2.37,4.71,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bosch+Car+Service+-+Everinghoff+Kfz.+%26+Reifenspezialist+%7C+Schapen/data=!4m7!3m6!1s0x47b9d45bffaba32f:0x182d20622d5bf955!8m2!3d52.403366!4d7.550503!16s%2Fg%2F1thk_yxy!19sChIJL6Or_1vUuUcRVflbLWIgLRg?authuser=0&hl=de&rclk=1
240,Senger Starlack GmbH,48429,,4.8,142,2–5,2,5,3.5,2.41,4.709,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Senger+Starlack+GmbH/data=!4m7!3m6!1s0x47b832a5bd9696d9:0xa3c6fa7c49a91e65!8m2!3d52.2909376!4d7.4409149!16s%2Fg%2F11c5hj19c4!19sChIJ2ZaWvaUyuEcRZR6pSXz6xqM?authuser=0&hl=de&rclk=1
241,Continentale: Alwin Alteruthemeyer,49170,,4.9,141,2–5,2,5,3.5,2.42,4.806,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Continentale:+Alwin+Alteruthemeyer/data=!4m7!3m6!1s0x47b9ebdf9a764401:0x2ca695740bcc4743!8m2!3d52.1778903!4d7.9515504!16s%2Fg%2F11b6jh9bcs!19sChIJAUR2mt_ruUcRQ0fMC3SVpiw?authuser=0&hl=de&rclk=1
242,AVM EU-Neuwagen,49186,,4.9,135,2–5,2,5,3.5,2.53,4.801,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/AVM+EU-Neuwagen/data=!4m7!3m6!1s0x47b9edc88eddb177:0x70a87cdadec86bd!8m2!3d52.1509627!4d8.039466!16s%2Fg%2F1w4f7604!19sChIJd7HdjsjtuUcRvYbsrc2HCgc?authuser=0&hl=de&rclk=1
243,Bed and Breakfast Annabelle,48429,,4.7,135,2–5,2,5,3.5,2.53,4.606,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bed+and+Breakfast+Annabelle/data=!4m10!3m9!1s0x47b83aa0e28f30d7:0x39993488bc037e28!5m2!4m1!1i2!8m2!3d52.2927532!4d7.2327378!16s%2Fg%2F1232z35ky!19sChIJ1zCP4qA6uEcRKH4DvIg0mTk?authuser=0&hl=de&rclk=1
244,Fleischerei und Partyservice Knollmeyer,49076,,4.9,130,2–5,2,5,3.5,2.62,4.798,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Fleischerei+und+Partyservice+Knollmeyer/data=!4m7!3m6!1s0x47b9e53e658c57b1:0x93b86bf639004110!8m2!3d52.2800911!4d8.0984685!16s%2Fg%2F1v26l68j!19sChIJsVeMZT7luUcREEEAOfZruJM?authuser=0&hl=de&rclk=1
245,middeke Friseure,48429,,4.8,118,2–5,2,5,3.5,2.88,4.691,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/middeke+Friseure/data=!4m7!3m6!1s0x47b9cd5ade565d71:0xd6ece7474ff5e6f1!8m2!3d52.2861188!4d7.4730651!16s%2Fg%2F1td7y5jc!19sChIJcV1W3lrNuUcR8eb1T0fn7NY?authuser=0&hl=de&rclk=1
246,Viet Delight,48429,,4.9,96,2–5,2,5,3.5,3.52,4.763,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Viet+Delight/data=!4m7!3m6!1s0x47b8330006021f19:0x1518ce4303c3da92!8m2!3d52.2780479!4d7.4399636!16s%2Fg%2F11msw85pyr!19sChIJGR8CBgAzuEcRktrDA0POGBU?authuser=0&hl=de&rclk=1
247,Maximtac,49191,,4.9,95,2–5,2,5,3.5,3.55,4.761,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Maximtac/data=!4m7!3m6!1s0x47b9c2ccb4cba0e3:0xc05377dfa1553ef3!8m2!3d52.3028086!4d8.1265535!16s%2Fg%2F11h55051vy!19sChIJ46DLtMzCuUcR8z5Vod93U8A?authuser=0&hl=de&rclk=1
248,Das Anno - Restaurant & Catering,49196,,4.9,91,2–5,2,5,3.5,3.7,4.756,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Das+Anno+-+Restaurant+%26+Catering/data=!4m7!3m6!1s0x47b9c33df65fb86f:0xb612ce1875de5cf!8m2!3d52.219961!4d7.8128552!16s%2Fg%2F11wwq4q632!19sChIJb7hf9j3DuUcRz-Vdh-EsYQs?authuser=0&hl=de&rclk=1
249,Fleischerei Schlacke Feinkost,49152,,4.9,87,2–5,2,5,3.5,3.87,4.749,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Fleischerei+Schlacke+Feinkost/data=!4m7!3m6!1s0x47ba03d012049d79:0xb550876215a018e4!8m2!3d52.3075311!4d8.4270743!16s%2Fg%2F1tjdkvzy!19sChIJeZ0EEtADukcR5BigFWKHULU?authuser=0&hl=de&rclk=1
250,HOLI HOLA,48429,,4.8,82,2–5,2,5,3.5,4.09,4.644,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/HOLI+HOLA/data=!4m7!3m6!1s0x47b833efc931d47f:0x6fe121f0513108e7!8m2!3d52.2799917!4d7.4423378!16s%2Fg%2F11xz6fh2hw!19sChIJf9Qxye8zuEcR5wgxUfAh4W8?authuser=0&hl=de&rclk=1
251,Bun‘s n Bunny‘s,48477,,4.1,77,2–5,2,5,3.5,4.35,3.965,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bun%E2%80%98s+n+Bunny%E2%80%98s/data=!4m7!3m6!1s0x47b9c50003934049:0x5fd1a1bfedefc25e!8m2!3d52.2739801!4d7.7141515!16s%2Fg%2F11z4q42qyz!19sChIJSUCTAwDFuUcRXsLv7b-h0V8?authuser=0&hl=de&rclk=1
252,Sakura House,48477,,4.2,74,2–5,2,5,3.5,4.52,4.055,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Sakura+House/data=!4m7!3m6!1s0x47b9c5000b121e21:0x403770ec2915cf46!8m2!3d52.2751465!4d7.7152931!16s%2Fg%2F11mcftfkg_!19sChIJIR4SCwDFuUcRRs8VKexwN0A?authuser=0&hl=de&rclk=1
253,aespro - Selbstverteidigung | Kampfsport | Fitness,49076,,5,67,2–5,2,5,3.5,4.96,4.801,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/aespro+-+Selbstverteidigung+%7C+Kampfsport+%7C+Fitness/data=!4m7!3m6!1s0x47b9e5788b1a1655:0xb73bc1e361fd0c23!8m2!3d52.2642743!4d8.0646747!16s%2Fg%2F1yg6nr193!19sChIJVRYai3jluUcRIwz9YePBO7c?authuser=0&hl=de&rclk=1
254,Bey Athletics Lienen Express,49186,,4.9,66,2–5,2,5,3.5,5.04,4.704,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bey+Athletics+Lienen+Express/data=!4m7!3m6!1s0x47b9ed28d9fb133f:0x598cea4e4923c2d2!8m2!3d52.1465187!4d7.9757969!16s%2Fg%2F11l6l82l4n!19sChIJPxP72SjtuUcR0sIjSU7qjFk?authuser=0&hl=de&rclk=1
255,Saunaclub LaVita,49076,,4.4,64,2–5,2,5,3.5,5.19,4.224,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Saunaclub+LaVita/data=!4m7!3m6!1s0x47b9e129efdf0329:0x7424526d8fc332eb!8m2!3d52.353798!4d7.9776836!16s%2Fg%2F11bzymvmjb!19sChIJKQPf7ynhuUcR6zLDj21SJHQ?authuser=0&hl=de&rclk=1
256,"Urologen Dr. Cubick / Dr. Niebur, Praxis Harderberg",49124,,5,63,2–5,2,5,3.5,5.26,4.789,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,"https://www.google.com/maps/place/Urologen+Dr.+Cubick+%2F+Dr.+Niebur,+Praxis+Harderberg/data=!4m7!3m6!1s0x47b9ef1576133553:0x69c086a9a5ac8f7a!8m2!3d52.2381119!4d8.071791!16s%2Fg%2F11fp3rtcth!19sChIJUzUTdhXvuUcReo-spamGwGk?authuser=0&hl=de&rclk=1"
257,Lastering Ferienhäuser & Apartments im Erholungsgebiet Haddorfer Seen,48480,,4.8,61,2–5,2,5,3.5,5.43,4.594,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Lastering+Ferienh%C3%A4user+%26+Apartments+im+Erholungsgebiet+Haddorfer+Seen/data=!4m10!3m9!1s0x47b83191e2182eb1:0x3ea40f95707f06df!5m2!4m1!1i2!8m2!3d52.2766721!4d7.3289983!16s%2Fg%2F11bz0bn2lz!19sChIJsS4Y4pExuEcR3wZ_cJUPpD4?authuser=0&hl=de&rclk=1
258,Saunaclub Yasmin,49143,,4.9,61,2–5,2,5,3.5,5.43,4.688,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Saunaclub+Yasmin/data=!4m7!3m6!1s0x47b9f82a7443d4b9:0x60059a140701c117!8m2!3d52.2412301!4d8.2859746!16s%2Fg%2F11df04zkqy!19sChIJudRDdCr4uUcRF8EBBxSaBWA?authuser=0&hl=de&rclk=1
259,Wäscherei Neustadt,49088,,4.5,58,2–5,2,5,3.5,5.69,4.301,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/W%C3%A4scherei+Neustadt/data=!4m7!3m6!1s0x47b9e583a8d3f81f:0x8404a79ab6506845!8m2!3d52.2932895!4d8.0453442!16s%2Fg%2F1tsynwns!19sChIJH_jTqIPluUcRRWhQtpqnBIQ?authuser=0&hl=de&rclk=1
260,Hotel Markt 5,49152,,4.7,52,2–5,2,5,3.5,6.31,4.467,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Hotel+Markt+5/data=!4m10!3m9!1s0x47ba091c4f64e5b3:0xcd129736eb221e5f!5m2!4m1!1i2!8m2!3d52.3030443!4d8.6181748!16s%2Fg%2F11t_sy5qxq!19sChIJs-VkTxwJukcRXx4i6zaXEs0?authuser=0&hl=de&rclk=1
261,Dr. med. F. Igdebeli Sensoy,49191,,4.7,46,2–5,2,5,3.5,7.07,4.438,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Dr.+med.+F.+Igdebeli+Sensoy/data=!4m7!3m6!1s0x47b9e4d2ad74179d:0x71ec01edeadeab54!8m2!3d52.3048162!4d8.1309695!16s%2Fg%2F1wk7pz8y!19sChIJnRd0rdLkuUcRVKve6u0B7HE?authuser=0&hl=de&rclk=1
262,FITOMAT Neuenkirchen,48432,,5,43,2–5,2,5,3.5,7.53,4.699,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/FITOMAT+Neuenkirchen/data=!4m7!3m6!1s0x47b83388b09c8519:0xf6270faf573a59af!8m2!3d52.2278162!4d7.3792447!16s%2Fg%2F11sdww193g!19sChIJGYWcsIgzuEcRr1k6V68PJ_Y?authuser=0&hl=de&rclk=1
263,Get Fit,48480,,4.7,43,2–5,2,5,3.5,7.53,4.422,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Get+Fit/data=!4m7!3m6!1s0x47b9d6a85e0e86bf:0xb54566e10f9d3263!8m2!3d52.3826403!4d7.5965856!16s%2Fg%2F1thgg3kp!19sChIJv4YOXqjWuUcRYzKdD-FmRbU?authuser=0&hl=de&rclk=1
264,Vividhair,49170,,4.7,42,2–5,2,5,3.5,7.69,4.415,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Vividhair/data=!4m7!3m6!1s0x47b9c21f3e032383:0x655c1975fe557dab!8m2!3d52.1896898!4d7.8481955!16s%2Fg%2F1td_xpwf!19sChIJgyMDPh_CuUcRq31V_nUZXGU?authuser=0&hl=de&rclk=1
265,Kfz-Prüfstelle Klünenberg Bad Rothenfelde,49214,,4.8,40,2–5,2,5,3.5,8.05,4.494,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Kfz-Pr%C3%BCfstelle+Kl%C3%BCnenberg+Bad+Rothenfelde/data=!4m7!3m6!1s0x47b9f362e03fa6af:0xf2942b9b45cd49b9!8m2!3d52.1082712!4d8.1820979!16s%2Fg%2F1td68zqz!19sChIJr6Y_4GLzuUcRuUnNRZsrlPI?authuser=0&hl=de&rclk=1
266,Beach Bad Iburg,49152,,4.7,34,2–5,2,5,3.5,9.33,4.355,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Beach+Bad+Iburg/data=!4m7!3m6!1s0x47b9ed6a11fe6e5b:0xf031454b298b1e5!8m2!3d52.1581577!4d8.0400927!16s%2Fg%2F11kg_v4nbj!19sChIJW27-EWrtuUcR5bGYslQUAw8?authuser=0&hl=de&rclk=1
267,CARWORLD,49088,,4.9,34,2–5,2,5,3.5,9.33,4.536,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/CARWORLD/data=!4m7!3m6!1s0x47b9e5aead072815:0xee6741dd249eab4a!8m2!3d52.30143!4d8.05965!16s%2Fg%2F11j3txjpx1!19sChIJFSgHra7luUcRSqueJN1BZ-4?authuser=0&hl=de&rclk=1
268,Fahrschule Celik Schinkel,49084,,4.3,29,2–5,2,5,3.5,10.77,3.945,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Fahrschule+Celik+Schinkel/data=!4m7!3m6!1s0x47b9e5739f9e9f91:0x764e66ed08318851!8m2!3d52.2794083!4d8.0839251!16s%2Fg%2F1ptwd6_9c!19sChIJkZ-en3PluUcRUYgxCO1mTnY?authuser=0&hl=de&rclk=1
269,Magic‘s Pizza,49074,,4.7,26,2–5,2,5,3.5,11.86,4.261,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Magic%E2%80%98s+Pizza/data=!4m7!3m6!1s0x47b9e5d039b11a63:0x41d1d6fdcf9510aa!8m2!3d52.2752502!4d8.0518887!16s%2Fg%2F11yxy28kp7!19sChIJYxqxOdDluUcRqhCVz_3W0UE?authuser=0&hl=de&rclk=1
270,Pflegeling - Liebevolle Unterstützung im Alltag & Haushalt,49134,,4.6,24,2–5,2,5,3.5,12.73,4.142,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Pflegeling+-+Liebevolle+Unterst%C3%BCtzung+im+Alltag+%26+Haushalt/data=!4m7!3m6!1s0x47b9e1423c214635:0xfbc5b134da8436b!8m2!3d52.3457714!4d7.9743434!16s%2Fg%2F11hdqjfs8s!19sChIJNUYhPELhuUcRa0OoTRNbvA8?authuser=0&hl=de&rclk=1
271,SANITEC Sanitärtechnik GmbH,49191,,3.8,24,2–5,2,5,3.5,12.73,3.444,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/SANITEC+Sanit%C3%A4rtechnik+GmbH/data=!4m7!3m6!1s0x47b9fca70b74ffc9:0x7da4b9e84f225a05!8m2!3d52.33702!4d8.1588801!16s%2Fg%2F1xtf0nyj!19sChIJyf90C6f8uUcRBVoiT-i5pH0?authuser=0&hl=de&rclk=1
272,Hüggel-Apotheke,49076,,4.9,21,2–5,2,5,3.5,14.29,4.343,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/H%C3%BCggel-Apotheke/data=!4m7!3m6!1s0x47b9e88d4eb9404d:0x441d86d0315cdc82!8m2!3d52.2426967!4d7.9577675!16s%2Fg%2F1tfft0vm!19sChIJTUC5To3ouUcRgtxcMdCGHUQ?authuser=0&hl=de&rclk=1
273,Uwe Masch Boden und Raum GmbH,49205,,4.8,21,2–5,2,5,3.5,14.29,4.257,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Uwe+Masch+Boden+und+Raum+GmbH/data=!4m7!3m6!1s0x47b9e892b92f383b:0xbbfbbbb1ef7bb9f1!8m2!3d52.2432177!4d7.9606275!16s%2Fg%2F1tx8s9dm!19sChIJOzgvuZLouUcR8bl777G7-7s?authuser=0&hl=de&rclk=1
274,Malerwelt GmbH,48480,,5,19,2–5,2,5,3.5,15.56,4.378,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Malerwelt+GmbH/data=!4m7!3m6!1s0x47b82cb4fa6f5e59:0x19aea8f328b4417a!8m2!3d52.3572226!4d7.4836903!16s%2Fg%2F11c6cqz2zk!19sChIJWV5v-rQsuEcRekG0KPOorhk?authuser=0&hl=de&rclk=1
275,LVM Versicherung Alois Diekamp - Versicherungsagentur,49196,,5,18,2–5,2,5,3.5,16.28,4.349,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/LVM+Versicherung+Alois+Diekamp+-+Versicherungsagentur/data=!4m7!3m6!1s0x47b9f2bca1621281:0x57d513077cbfb776!8m2!3d52.0990253!4d8.0864272!16s%2Fg%2F1tlvnmky!19sChIJgRJiobzyuUcRdre_fAcT1Vc?authuser=0&hl=de&rclk=1
276,MAB Meldeanlagenbau GmbH,49143,,5,17,2–5,2,5,3.5,17.07,4.317,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/MAB+Meldeanlagenbau+GmbH/data=!4m7!3m6!1s0x47b9f06d7f3810bb:0xa45a008f801021ab!8m2!3d52.2401387!4d8.1435913!16s%2Fg%2F1tj44_sd!19sChIJuxA4f23wuUcRqyEQgI8AWqQ?authuser=0&hl=de&rclk=1
277,Brunnen-Apotheke,49080,,3.5,14,2–5,2,5,3.5,20,3,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Brunnen-Apotheke/data=!4m7!3m6!1s0x47b9eff791a7b3ab:0x57dc561cffe521a2!8m2!3d52.2519073!4d8.1011254!16s%2Fg%2F1tg349qf!19sChIJq7OnkffvuUcRoiHl_xxW3Fc?authuser=0&hl=de&rclk=1
278,spot display solutions GmbH,49143,,5,14,2–5,2,5,3.5,20,4.2,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/spot+display+solutions+GmbH/data=!4m7!3m6!1s0x47b9e55951824869:0xc77ac8574ddda35f!8m2!3d52.2414713!4d8.1378413!16s%2Fg%2F1tf_mdmy!19sChIJaUiCUVnluUcRX6PdTVfIesc?authuser=0&hl=de&rclk=1
279,Bockbreder GmbH Ihr Dachdecker Meisterbetrieb,49152,,4.4,13,2–5,2,5,3.5,21.21,3.679,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bockbreder+GmbH+Ihr+Dachdecker+Meisterbetrieb/data=!4m7!3m6!1s0x47b9f8ade1067d93:0x73d5f7308de736dd!8m2!3d52.3210815!4d8.3624414!16s%2Fg%2F11bzyqhh2s!19sChIJk30G4a34uUcR3TbnjTD31XM?authuser=0&hl=de&rclk=1
280,NG Medien,49088,,5,10,2–5,2,5,3.5,25.93,3.963,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/NG+Medien/data=!4m7!3m6!1s0x47b9e565ed718d1f:0xfb76ce4221e35d05!8m2!3d52.2914237!4d8.0380533!16s%2Fg%2F11h46700j9!19sChIJH41x7WXluUcRBV3jIULOdvs?authuser=0&hl=de&rclk=1
